0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272	0,490633948	0,41091812	0,409889487	0,14039643	0,967529943	0,117364178	0,902801874	0,310142827	0,238715666	0,522517384
0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272	0,490633948	0,41091812	0,409889487	0,14039643	0,967529943	0,117364178	0,902801874	0,310142827	0,238715666
0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272	0,490633948	0,41091812	0,409889487	0,14039643	0,967529943	0,117364178	0,902801874	0,310142827
0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272	0,490633948	0,41091812	0,409889487	0,14039643	0,967529943	0,117364178	0,902801874
0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272	0,490633948	0,41091812	0,409889487	0,14039643	0,967529943	0,117364178
0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272	0,490633948	0,41091812	0,409889487	0,14039643	0,967529943
0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272	0,490633948	0,41091812	0,409889487	0,14039643
0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272	0,490633948	0,41091812	0,409889487
0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272	0,490633948	0,41091812
0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272	0,490633948
0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149	0,682136272
0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883	0,808871149
0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291	0,279910883
0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398	0,203932291
0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441	0,17389398
0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529	0,27815441
0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589	0,64191529
0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502	0,684706589
0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466	0,496980502
0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743	0,51474466
0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299	0,307519743
0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724	0,214935299
0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485	0,504697724
0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638	0,27452485
0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941	0,418213638
0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032	0,281944941
0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431	0,002332032
0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968	0,798937431
0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544	0,450921968
0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218	0,782423544
0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014	0,533288218
0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253	0,693634014
0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559	0,058834253
0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014	0,039681559
0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825	0,016546014
0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943	0,020241825
0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712	0,076224943
0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573	0,924645712
0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585	0,429709573
0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015	0,37326585
0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608	0,679434015
0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169	0,002714608
0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869	0,125766169
0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791	0,984009869
0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044	0,166888791
0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531	0,75023044
0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066	0,341569531
0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556	0,662012066
0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318	0,147354556
0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985	0,25002318
0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317	0,059036985
0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916	0,585814317
0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996	0,753513916
0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279	0,026258996
0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086	0,920860279
0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942	0,307582086
0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976	0,734017942
0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235	0,035617976
0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237	0,484588235
0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911	0,835419237
0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999	0,965197911
0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519	0,341458999
0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575	0,958967519
0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573	0,628494575
0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259	0,95734573
0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895	0,988502259
0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325	0,750036895
0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277	0,240229325
0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154	0,187386277
0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467	0,153652154
0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578	0,201929467
0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017	0,717269578
0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652	0,254997017
0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645	0,123714652
0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135	0,835310645
0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129	0,304805135
0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856	0,089169129
0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606	0,520687856
0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198	0,10763606
0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541	0,667983198
0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966	0,94037541
0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875	0,340319966
0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788	0,651582875
0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656	0,200898788
0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901	0,72338656
0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097	0,947473901
0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258	0,940120097
0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279	0,032575258
0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929	0,118821279
0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883	0,708963929
0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967	0,286223883
0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476	0,040606967
0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335	0,440057476
0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939	0,594290335
0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016	0,408067939
0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089	0,337975016
0,624877945	0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594	0,043747089
0,689876124	0,624877945	0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139	0,497271594
0,758068731	0,689876124	0,624877945	0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532	0,026664139
0,905108016	0,758068731	0,689876124	0,624877945	0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545	0,178386532
0,009871829	0,905108016	0,758068731	0,689876124	0,624877945	0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206	0,000193545
0,048382162	0,009871829	0,905108016	0,758068731	0,689876124	0,624877945	0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789	0,101340206
0,717461638	0,048382162	0,009871829	0,905108016	0,758068731	0,689876124	0,624877945	0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401	0,474625789
0,121408045	0,717461638	0,048382162	0,009871829	0,905108016	0,758068731	0,689876124	0,624877945	0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713	0,993702401
0,478422349	0,121408045	0,717461638	0,048382162	0,009871829	0,905108016	0,758068731	0,689876124	0,624877945	0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406	0,048093713
0,867428271	0,478422349	0,121408045	0,717461638	0,048382162	0,009871829	0,905108016	0,758068731	0,689876124	0,624877945	0,895043827	0,816605037	0,927981917	0,213330086	0,218412956	0,616055144	0,19094835	0,629799265	0,330817301	0,341767406
